identifier,title,date,year,service_code,service,speaker,book,passage,chapter,verses,audio_mp3,audio_ogg,details_url,size_bytes
2022.07.03.asongofsolomon3.13jackwerth,2022.07.03.A Song of Solomon 3.1-3 - Jack Werth,2022-07-03,2022,A,Afternoon Service,Jack Werth,Song of Solomon,Song of Solomon 3:1-3,3,1-3,https://archive.org/download/2022.07.03.asongofsolomon3.13jackwerth/2022.07.03.A%20Song%20of%20Solomon%203.1-3%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.03.asongofsolomon3.13jackwerth/2022.07.03.A%20Song%20of%20Solomon%203.1-3%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.03.asongofsolomon3.13jackwerth,9134187
2022.07.03.ehosea4.1519jackwerth,2022.07.03.E Hosea 4.15-19 - Jack Werth,2022-07-03,2022,E,Evening Service,Jack Werth,Hosea,Hosea 4:15-19,4,15-19,https://archive.org/download/2022.07.03.ehosea4.1519jackwerth/2022.07.03.E%20Hosea%204.15-19%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.03.ehosea4.1519jackwerth/2022.07.03.E%20Hosea%204.15-19%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.03.ehosea4.1519jackwerth,33930918
2022.07.03.mluke13.3133jackwerth,2022.07.03.M Luke 13.31-33 - Jack Werth,2022-07-03,2022,M,Morning Service,Jack Werth,Luke,Luke 13:31-33,13,31-33,https://archive.org/download/2022.07.03.mluke13.3133jackwerth/2022.07.03.M%20Luke%2013.31-33%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.03.mluke13.3133jackwerth/2022.07.03.M%20Luke%2013.31-33%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.03.mluke13.3133jackwerth,24499214
2022.07.10.ehosea5.14jackwerth,2022.07.10.E Hosea 5.1-4 - Jack Werth,2022-07-10,2022,E,Evening Service,Jack Werth,Hosea,Hosea 5:1-4,5,1-4,https://archive.org/download/2022.07.10.ehosea5.14jackwerth/2022.07.10.E%20Hosea%205.1-4%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.10.ehosea5.14jackwerth/2022.07.10.E%20Hosea%205.1-4%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.10.ehosea5.14jackwerth,26742850
2022.07.10.mluke13.3435jackwerth,2022.07.10.M Luke 13.34-35 - Jack Werth,2022-07-10,2022,M,Morning Service,Jack Werth,Luke,Luke 13:34-35,13,34-35,https://archive.org/download/2022.07.10.mluke13.3435jackwerth/2022.07.10.M%20Luke%2013.34-35%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.10.mluke13.3435jackwerth/2022.07.10.M%20Luke%2013.34-35%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.10.mluke13.3435jackwerth,32661266
2022.07.17.ehosea5.57jackwerth,2022.07.17.E Hosea 5.5-7 - Jack Werth,2022-07-17,2022,E,Evening Service,Jack Werth,Hosea,Hosea 5:5-7,5,5-7,https://archive.org/download/2022.07.17.ehosea5.57jackwerth/2022.07.17.E%20Hosea%205.5-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.17.ehosea5.57jackwerth/2022.07.17.E%20Hosea%205.5-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.17.ehosea5.57jackwerth,31461097
2022.07.17.mluke14.16jackwerth,2022.07.17.M Luke 14.1-6 - Jack Werth,2022-07-17,2022,M,Morning Service,Jack Werth,Luke,Luke 14:1-6,14,1-6,https://archive.org/download/2022.07.17.mluke14.16jackwerth/2022.07.17.M%20Luke%2014.1-6%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.17.mluke14.16jackwerth/2022.07.17.M%20Luke%2014.1-6%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.17.mluke14.16jackwerth,29434855
2022.07.24.ehosea5.811jackwerth,2022.07.24.E Hosea 5.8-11 - Jack Werth,2022-07-24,2022,E,Evening Service,Jack Werth,Hosea,Hosea 5:8-11,5,8-11,https://archive.org/download/2022.07.24.ehosea5.811jackwerth/2022.07.24.E%20Hosea%205.8-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.24.ehosea5.811jackwerth/2022.07.24.E%20Hosea%205.8-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.24.ehosea5.811jackwerth,33271878
2022.07.24.mluke14.711jackwerth,2022.07.24.M Luke 14.7-11 - Jack Werth,2022-07-24,2022,M,Morning Service,Jack Werth,Luke,Luke 14:7-11,14,7-11,https://archive.org/download/2022.07.24.mluke14.711jackwerth/2022.07.24.M%20Luke%2014.7-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.07.24.mluke14.711jackwerth/2022.07.24.M%20Luke%2014.7-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.07.24.mluke14.711jackwerth,26404312
2022.08.07.asongofsolomon3.4jackwerth,2022.08.07.A Song of Solomon 3.4 - Jack Werth,2022-08-07,2022,A,Afternoon Service,Jack Werth,Song of Solomon,Song of Solomon 3:4,3,4,https://archive.org/download/2022.08.07.asongofsolomon3.4jackwerth/2022.08.07.A%20Song%20of%20Solomon%203.4%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.08.07.asongofsolomon3.4jackwerth/2022.08.07.A%20Song%20of%20Solomon%203.4%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.08.07.asongofsolomon3.4jackwerth,13201971
2022.08.07.mluke14.1214jackwerth,2022.08.07.M Luke 14.12-14 - Jack Werth,2022-08-07,2022,M,Morning Service,Jack Werth,Luke,Luke 14:12-14,14,12-14,https://archive.org/download/2022.08.07.mluke14.1214jackwerth/2022.08.07.M%20Luke%2014.12-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.08.07.mluke14.1214jackwerth/2022.08.07.M%20Luke%2014.12-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.08.07.mluke14.1214jackwerth,26568483
2022.08.14.mluke14.1524jackwerth,2022.08.14.M Luke 14.15-24 - Jack Werth,2022-08-14,2022,M,Morning Service,Jack Werth,Luke,Luke 14:15-24,14,15-24,https://archive.org/download/2022.08.14.mluke14.1524jackwerth/2022.08.14.M%20Luke%2014.15-24%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.08.14.mluke14.1524jackwerth/2022.08.14.M%20Luke%2014.15-24%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.08.14.mluke14.1524jackwerth,29447945
2022.08.21.ehosea5.1215jackwerth,2022.08.21.E Hosea 5.12-15 - Jack Werth,2022-08-21,2022,E,Evening Service,Jack Werth,Hosea,Hosea 5:12-15,5,12-15,https://archive.org/download/2022.08.21.ehosea5.1215jackwerth/2022.08.21.E%20Hosea%205.12-15%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.08.21.ehosea5.1215jackwerth/2022.08.21.E%20Hosea%205.12-15%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.08.21.ehosea5.1215jackwerth,31467278
2022.08.21.mluke14.1824jackwerth,2022.08.21.M Luke 14.18-24 - Jack Werth,2022-08-21,2022,M,Morning Service,Jack Werth,Luke,Luke 14:18-24,14,18-24,https://archive.org/download/2022.08.21.mluke14.1824jackwerth/2022.08.21.M%20Luke%2014.18-24%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.08.21.mluke14.1824jackwerth/2022.08.21.M%20Luke%2014.18-24%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.08.21.mluke14.1824jackwerth,32068131
2022.09.04.asongofsolomon3.5jackwerth,2022.09.04.A Song of Solomon 3.5 - Jack Werth,2022-09-04,2022,A,Afternoon Service,Jack Werth,Song of Solomon,Song of Solomon 3:5,3,5,https://archive.org/download/2022.09.04.asongofsolomon3.5jackwerth/2022.09.04.A%20Song%20of%20Solomon%203.5%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.09.04.asongofsolomon3.5jackwerth/2022.09.04.A%20Song%20of%20Solomon%203.5%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.09.04.asongofsolomon3.5jackwerth,10909058
2022.09.04.mluke14.2535jackwerth,2022.09.04.M Luke 14.25-35 - Jack Werth,2022-09-04,2022,M,Morning Service,Jack Werth,Luke,Luke 14:25-35,14,25-35,https://archive.org/download/2022.09.04.mluke14.2535jackwerth/2022.09.04.M%20Luke%2014.25-35%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.09.04.mluke14.2535jackwerth/2022.09.04.M%20Luke%2014.25-35%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.09.04.mluke14.2535jackwerth,31810629
2022.09.11.ehosea5.146.2jackwerth,2022.09.11.E Hosea 5.14-6.2 - Jack Werth,2022-09-11,2022,E,Evening Service,Jack Werth,Hosea,Hosea 5:14-6:2,5,14-6.2,https://archive.org/download/2022.09.11.ehosea5.146.2jackwerth/2022.09.11.E%20Hosea%205.14-6.2%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.09.11.ehosea5.146.2jackwerth/2022.09.11.E%20Hosea%205.14-6.2%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.09.11.ehosea5.146.2jackwerth,30064270
2022.09.11.mluke15.17jackwerth,2022.09.11.M Luke 15.1-7 - Jack Werth,2022-09-11,2022,M,Morning Service,Jack Werth,Luke,Luke 15:1-7,15,1-7,https://archive.org/download/2022.09.11.mluke15.17jackwerth/2022.09.11.M%20Luke%2015.1-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.09.11.mluke15.17jackwerth/2022.09.11.M%20Luke%2015.1-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.09.11.mluke15.17jackwerth,33721396
2022.09.18.ehosea6.3jackwerth,2022.09.18.E Hosea 6.3 - Jack Werth,2022-09-18,2022,E,Evening Service,Jack Werth,Hosea,Hosea 6:3,6,3,https://archive.org/download/2022.09.18.ehosea6.3jackwerth/2022.09.18.E%20Hosea%206.3%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.09.18.ehosea6.3jackwerth/2022.09.18.E%20Hosea%206.3%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.09.18.ehosea6.3jackwerth,26153130
2022.09.18.mluke15.17jackwerth,2022.09.18.M Luke 15.1-7 - Jack Werth,2022-09-18,2022,M,Morning Service,Jack Werth,Luke,Luke 15:1-7,15,1-7,https://archive.org/download/2022.09.18.mluke15.17jackwerth/2022.09.18.M%20Luke%2015.1-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.09.18.mluke15.17jackwerth/2022.09.18.M%20Luke%2015.1-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.09.18.mluke15.17jackwerth,31616649
2022.09.25.ehosea6.45jackwerth,2022.09.25.E Hosea 6.4-5 - Jack Werth,2022-09-25,2022,E,Evening Service,Jack Werth,Hosea,Hosea 6:4-5,6,4-5,https://archive.org/download/2022.09.25.ehosea6.45jackwerth/2022.09.25.E%20Hosea%206.4-5%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.09.25.ehosea6.45jackwerth/2022.09.25.E%20Hosea%206.4-5%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.09.25.ehosea6.45jackwerth,25687156
2022.09.25.mluke15.810jackwerth,2022.09.25.M Luke 15.8-10 - Jack Werth,2022-09-25,2022,M,Morning Service,Jack Werth,Luke,Luke 15:8-10,15,8-10,https://archive.org/download/2022.09.25.mluke15.810jackwerth/2022.09.25.M%20Luke%2015.8-10%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.09.25.mluke15.810jackwerth/2022.09.25.M%20Luke%2015.8-10%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.09.25.mluke15.810jackwerth,24049776
2022.10.02.asongofsolomon3.6jackwerth,2022.10.02.A Song of Solomon 3.6 - Jack Werth,2022-10-02,2022,A,Afternoon Service,Jack Werth,Song of Solomon,Song of Solomon 3:6,3,6,https://archive.org/download/2022.10.02.asongofsolomon3.6jackwerth/2022.10.02.A%20Song%20of%20Solomon%203.6%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.02.asongofsolomon3.6jackwerth/2022.10.02.A%20Song%20of%20Solomon%203.6%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.02.asongofsolomon3.6jackwerth,7749712
2022.10.02.ehosea6.611jackwerth,2022.10.02.E Hosea 6.6-11 - Jack Werth,2022-10-02,2022,E,Evening Service,Jack Werth,Hosea,Hosea 6:6-11,6,6-11,https://archive.org/download/2022.10.02.ehosea6.611jackwerth/2022.10.02.E%20Hosea%206.6-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.02.ehosea6.611jackwerth/2022.10.02.E%20Hosea%206.6-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.02.ehosea6.611jackwerth,31252177
2022.10.02.mluke15.1116jackwerth,2022.10.02.M Luke 15.11-16 - Jack Werth,2022-10-02,2022,M,Morning Service,Jack Werth,Luke,Luke 15:11-16,15,11-16,https://archive.org/download/2022.10.02.mluke15.1116jackwerth/2022.10.02.M%20Luke%2015.11-16%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.02.mluke15.1116jackwerth/2022.10.02.M%20Luke%2015.11-16%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.02.mluke15.1116jackwerth,30881800
2022.10.09.ehosea7.17jackwerth,2022.10.09.E Hosea 7.1-7 - Jack Werth,2022-10-09,2022,E,Evening Service,Jack Werth,Hosea,Hosea 7:1-7,7,1-7,https://archive.org/download/2022.10.09.ehosea7.17jackwerth/2022.10.09.E%20Hosea%207.1-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.09.ehosea7.17jackwerth/2022.10.09.E%20Hosea%207.1-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.09.ehosea7.17jackwerth,28735821
2022.10.09.mluke15.1724jackwerth,2022.10.09.M Luke 15.17-24 - Jack Werth,2022-10-09,2022,M,Morning Service,Jack Werth,Luke,Luke 15:17-24,15,17-24,https://archive.org/download/2022.10.09.mluke15.1724jackwerth/2022.10.09.M%20Luke%2015.17-24%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.09.mluke15.1724jackwerth/2022.10.09.M%20Luke%2015.17-24%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.09.mluke15.1724jackwerth,34428911
2022.10.16.ehosea7.810jackwerth,2022.10.16.E Hosea 7.8-10 - Jack Werth,2022-10-16,2022,E,Evening Service,Jack Werth,Hosea,Hosea 7:8-10,7,8-10,https://archive.org/download/2022.10.16.ehosea7.810jackwerth/2022.10.16.E%20Hosea%207.8-10%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.16.ehosea7.810jackwerth/2022.10.16.E%20Hosea%207.8-10%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.16.ehosea7.810jackwerth,27791584
2022.10.16.mluke15.2532jackwerth,2022.10.16.M Luke 15.25-32 - Jack Werth,2022-10-16,2022,M,Morning Service,Jack Werth,Luke,Luke 15:25-32,15,25-32,https://archive.org/download/2022.10.16.mluke15.2532jackwerth/2022.10.16.M%20Luke%2015.25-32%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.16.mluke15.2532jackwerth/2022.10.16.M%20Luke%2015.25-32%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.16.mluke15.2532jackwerth,32417114
2022.10.23.ehosea7.1116jackwerth,2022.10.23.E Hosea 7.11-16 - Jack Werth,2022-10-23,2022,E,Evening Service,Jack Werth,Hosea,Hosea 7:11-16,7,11-16,https://archive.org/download/2022.10.23.ehosea7.1116jackwerth/2022.10.23.E%20Hosea%207.11-16%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.23.ehosea7.1116jackwerth/2022.10.23.E%20Hosea%207.11-16%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.23.ehosea7.1116jackwerth,28028571
2022.10.23.mluke16.115jackwerth,2022.10.23.M Luke 16.1-15 - Jack Werth,2022-10-23,2022,M,Morning Service,Jack Werth,Luke,Luke 16:1-15,16,1-15,https://archive.org/download/2022.10.23.mluke16.115jackwerth/2022.10.23.M%20Luke%2016.1-15%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.23.mluke16.115jackwerth/2022.10.23.M%20Luke%2016.1-15%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.23.mluke16.115jackwerth,37922745
2022.10.30.ehosea8.13jackwerth,2022.10.30.E Hosea 8.1-3 - Jack Werth,2022-10-30,2022,E,Evening Service,Jack Werth,Hosea,Hosea 8:1-3,8,1-3,https://archive.org/download/2022.10.30.ehosea8.13jackwerth/2022.10.30.E%20Hosea%208.1-3%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.30.ehosea8.13jackwerth/2022.10.30.E%20Hosea%208.1-3%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.30.ehosea8.13jackwerth,26358407
2022.10.30.mluke16.1617jackwerth,2022.10.30.M Luke 16.16-17 - Jack Werth,2022-10-30,2022,M,Morning Service,Jack Werth,Luke,Luke 16:16-17,16,16-17,https://archive.org/download/2022.10.30.mluke16.1617jackwerth/2022.10.30.M%20Luke%2016.16-17%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.10.30.mluke16.1617jackwerth/2022.10.30.M%20Luke%2016.16-17%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.10.30.mluke16.1617jackwerth,34584573
2022.11.06.asongofsolomon3.78jackwerth,2022.11.06.A Song of Solomon 3.7-8 - Jack Werth,2022-11-06,2022,A,Afternoon Service,Jack Werth,Song of Solomon,Song of Solomon 3:7-8,3,7-8,https://archive.org/download/2022.11.06.asongofsolomon3.78jackwerth/2022.11.06.A%20Song%20of%20Solomon%203.7-8%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.06.asongofsolomon3.78jackwerth/2022.11.06.A%20Song%20of%20Solomon%203.7-8%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.06.asongofsolomon3.78jackwerth,11057725
2022.11.06.ehosea8.47jackwerth,2022.11.06.E Hosea 8.4-7 - Jack Werth,2022-11-06,2022,E,Evening Service,Jack Werth,Hosea,Hosea 8:4-7,8,4-7,https://archive.org/download/2022.11.06.ehosea8.47jackwerth/2022.11.06.E%20Hosea%208.4-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.06.ehosea8.47jackwerth/2022.11.06.E%20Hosea%208.4-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.06.ehosea8.47jackwerth,30601796
2022.11.06.mluke16.18jackwerth,2022.11.06.M Luke 16.18 - Jack Werth,2022-11-06,2022,M,Morning Service,Jack Werth,Luke,Luke 16:18,16,18,https://archive.org/download/2022.11.06.mluke16.18jackwerth/2022.11.06.M%20Luke%2016.18%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.06.mluke16.18jackwerth/2022.11.06.M%20Luke%2016.18%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.06.mluke16.18jackwerth,33054848
2022.11.13.ehosea8.810jackwerth,2022.11.13.E Hosea 8.8-10 - Jack Werth,2022-11-13,2022,E,Evening Service,Jack Werth,Hosea,Hosea 8:8-10,8,8-10,https://archive.org/download/2022.11.13.ehosea8.810jackwerth/2022.11.13.E%20Hosea%208.8-10%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.13.ehosea8.810jackwerth/2022.11.13.E%20Hosea%208.8-10%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.13.ehosea8.810jackwerth,28829179
2022.11.13.mluke16.1931jackwerth,2022.11.13.M Luke 16.19-31 - Jack Werth,2022-11-13,2022,M,Morning Service,Jack Werth,Luke,Luke 16:19-31,16,19-31,https://archive.org/download/2022.11.13.mluke16.1931jackwerth/2022.11.13.M%20Luke%2016.19-31%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.13.mluke16.1931jackwerth/2022.11.13.M%20Luke%2016.19-31%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.13.mluke16.1931jackwerth,35464181
2022.11.20.ehosea8.1114jackwerth,2022.11.20.E Hosea 8.11-14 - Jack Werth,2022-11-20,2022,E,Evening Service,Jack Werth,Hosea,Hosea 8:11-14,8,11-14,https://archive.org/download/2022.11.20.ehosea8.1114jackwerth/2022.11.20.E%20Hosea%208.11-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.20.ehosea8.1114jackwerth/2022.11.20.E%20Hosea%208.11-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.20.ehosea8.1114jackwerth,34333206
2022.11.20.mluke8.412jackwerth,2022.11.20.M Luke 8.4-12 - Jack Werth,2022-11-20,2022,M,Morning Service,Jack Werth,Luke,Luke 8:4-12,8,4-12,https://archive.org/download/2022.11.20.mluke8.412jackwerth/2022.11.20.M%20Luke%208.4-12%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.20.mluke8.412jackwerth/2022.11.20.M%20Luke%208.4-12%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.20.mluke8.412jackwerth,32606736
2022.11.27.ehosea9.16jackwerth,2022.11.27.E Hosea 9.1-6 - Jack Werth,2022-11-27,2022,E,Evening Service,Jack Werth,Hosea,Hosea 9:1-6,9,1-6,https://archive.org/download/2022.11.27.ehosea9.16jackwerth/2022.11.27.E%20Hosea%209.1-6%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.27.ehosea9.16jackwerth/2022.11.27.E%20Hosea%209.1-6%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.27.ehosea9.16jackwerth,31514872
2022.11.27.mluke16.2223jackwerth,2022.11.27.M Luke 16.22-23 - Jack Werth,2022-11-27,2022,M,Morning Service,Jack Werth,Luke,Luke 16:22-23,16,22-23,https://archive.org/download/2022.11.27.mluke16.2223jackwerth/2022.11.27.M%20Luke%2016.22-23%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.11.27.mluke16.2223jackwerth/2022.11.27.M%20Luke%2016.22-23%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.11.27.mluke16.2223jackwerth,32260204
2022.12.04.asongofsolomon3.910jackwerth,2022.12.04.A Song of Solomon 3.9-10 - Jack Werth,2022-12-04,2022,A,Afternoon Service,Jack Werth,Song of Solomon,Song of Solomon 3:9-10,3,9-10,https://archive.org/download/2022.12.04.asongofsolomon3.910jackwerth/2022.12.04.A%20Song%20of%20Solomon%203.9-10%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.12.04.asongofsolomon3.910jackwerth/2022.12.04.A%20Song%20of%20Solomon%203.9-10%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.12.04.asongofsolomon3.910jackwerth,12856006
2022.12.04.ehosea9.79jackwerth,2022.12.04.E Hosea 9.7-9 - Jack Werth,2022-12-04,2022,E,Evening Service,Jack Werth,Hosea,Hosea 9:7-9,9,7-9,https://archive.org/download/2022.12.04.ehosea9.79jackwerth/2022.12.04.E%20Hosea%209.7-9%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.12.04.ehosea9.79jackwerth/2022.12.04.E%20Hosea%209.7-9%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.12.04.ehosea9.79jackwerth,26992282
2022.12.04.mluke16.2426jackwerth,2022.12.04.M Luke 16.24-26 - Jack Werth,2022-12-04,2022,M,Morning Service,Jack Werth,Luke,Luke 16:24-26,16,24-26,https://archive.org/download/2022.12.04.mluke16.2426jackwerth/2022.12.04.M%20Luke%2016.24-26%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.12.04.mluke16.2426jackwerth/2022.12.04.M%20Luke%2016.24-26%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.12.04.mluke16.2426jackwerth,30081095
2022.12.11.ehosea9.1017jackwerth,2022.12.11.E Hosea 9.10-17 - Jack Werth,2022-12-11,2022,E,Evening Service,Jack Werth,Hosea,Hosea 9:10-17,9,10-17,https://archive.org/download/2022.12.11.ehosea9.1017jackwerth/2022.12.11.E%20Hosea%209.10-17%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.12.11.ehosea9.1017jackwerth/2022.12.11.E%20Hosea%209.10-17%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.12.11.ehosea9.1017jackwerth,36860066
2022.12.11.mluke16.2731jackwerth,2022.12.11.M Luke 16.27-31 - Jack Werth,2022-12-11,2022,M,Morning Service,Jack Werth,Luke,Luke 16:27-31,16,27-31,https://archive.org/download/2022.12.11.mluke16.2731jackwerth/2022.12.11.M%20Luke%2016.27-31%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.12.11.mluke16.2731jackwerth/2022.12.11.M%20Luke%2016.27-31%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.12.11.mluke16.2731jackwerth,35170539
2022.12.18.ehosea10.12jackwerth,2022.12.18.E Hosea 10.1-2 - Jack Werth,2022-12-18,2022,E,Evening Service,Jack Werth,Hosea,Hosea 10:1-2,10,1-2,https://archive.org/download/2022.12.18.ehosea10.12jackwerth/2022.12.18.E%20Hosea%2010.1-2%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.12.18.ehosea10.12jackwerth/2022.12.18.E%20Hosea%2010.1-2%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.12.18.ehosea10.12jackwerth,28492735
